predateur,proie,mange,selectivity,nom,origine,stade_pred,stade_proie,titre,num_vol,numero_article,DOI,annee,nom,journal
Chelon ramada,POM (particulate organic material),-1,-1,Portugal,Gut dissection,,,"Feeding ecology of Liza ramada (Risso, 1810) (Pisces, Mugilidae) in a south-western estuary of Portugal",57,,,2003,"Estuarine, Coastal and Shelf Science",Almeida P.R.
Chelon ramada,POM (particulate organic material),-1,-1,Portugal,Gut dissection,,,"Feeding ecology of Liza ramada (Risso, 1810) (Pisces, Mugilidae) in a south-western estuary of Portugal",57,,,2003,"Estuarine, Coastal and Shelf Science",Almeida P.R.
Chelon ramada,POM (particulate organic material),-1,-1,Portugal,Gut dissection,,,"Feeding ecology of Liza ramada (Risso, 1810) (Pisces, Mugilidae) in a south-western estuary of Portugal",57,,,2003,"Estuarine, Coastal and Shelf Science",Almeida P.R.
Chelon ramada,POM (particulate organic material),-1,-1,Portugal,Gut dissection,,,"Feeding ecology of Liza ramada (Risso, 1810) (Pisces, Mugilidae) in a south-western estuary of Portugal",57,,,2003,"Estuarine, Coastal and Shelf Science",Almeida P.R.
Chelon ramada,POM (particulate organic material),-1,-1,Portugal,Gut dissection,,,"Feeding ecology of Liza ramada (Risso, 1810) (Pisces, Mugilidae) in a south-western estuary of Portugal",57,,,2003,"Estuarine, Coastal and Shelf Science",Almeida P.R.
Chelon ramada,sediments,-1,1,Portugal,Gut dissection,,,"Feeding ecology of Liza ramada (Risso, 1810) (Pisces, Mugilidae) in a south-western estuary of Portugal",57,,,2003,"Estuarine, Coastal and Shelf Science",Almeida P.R.
Chelon ramada,POM (particulate organic material),-1,-1,Portugal,Gut dissection,,,"Feeding ecology of Liza ramada (Risso, 1810) (Pisces, Mugilidae) in a south-western estuary of Portugal",57,,,2003,"Estuarine, Coastal and Shelf Science",Almeida P.R.
Chelon ramada,POM (particulate organic material),-1,-1,Portugal,Gut dissection,,,"Feeding ecology of Liza ramada (Risso, 1810) (Pisces, Mugilidae) in a south-western estuary of Portugal",57,,,2003,"Estuarine, Coastal and Shelf Science",Almeida P.R.
Chelon ramada,sediments,-1,3,Portugal,Gut dissection,,,"Feeding ecology of Liza ramada (Risso, 1810) (Pisces, Mugilidae) in a south-western estuary of Portugal",57,,,2003,"Estuarine, Coastal and Shelf Science",Almeida P.R.
Chelon ramada,POM (particulate organic material),-1,-1,Portugal,Gut dissection,,,"Feeding ecology of Liza ramada (Risso, 1810) (Pisces, Mugilidae) in a south-western estuary of Portugal",57,,,2003,"Estuarine, Coastal and Shelf Science",Almeida P.R.
Chelon ramada,POM (particulate organic material),-1,-1,Portugal,Gut dissection,,,"Feeding ecology of Liza ramada (Risso, 1810) (Pisces, Mugilidae) in a south-western estuary of Portugal",57,,,2003,"Estuarine, Coastal and Shelf Science",Almeida P.R.
Chelon ramada,sediments,-1,3,Portugal,Gut dissection,,,"Feeding ecology of Liza ramada (Risso, 1810) (Pisces, Mugilidae) in a south-western estuary of Portugal",57,,,2003,"Estuarine, Coastal and Shelf Science",Almeida P.R.
Chelon ramada,sediments,-1,2,Portugal,Gut dissection,,,"Feeding ecology of Liza ramada (Risso, 1810) (Pisces, Mugilidae) in a south-western estuary of Portugal",57,,,2003,"Estuarine, Coastal and Shelf Science",Almeida P.R.
Chelon ramada,sediments,-1,2,Portugal,Gut dissection,,,"Feeding ecology of Liza ramada (Risso, 1810) (Pisces, Mugilidae) in a south-western estuary of Portugal",57,,,2003,"Estuarine, Coastal and Shelf Science",Almeida P.R.
Chelon ramada,sediments,-1,2,Portugal,Gut dissection,,,"Feeding ecology of Liza ramada (Risso, 1810) (Pisces, Mugilidae) in a south-western estuary of Portugal",57,,,2003,"Estuarine, Coastal and Shelf Science",Almeida P.R.
Gobiosoma bosc,Polychaeta,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Capitellidae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Nereididae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Phyllodocidae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Polydora cornuta,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Streblospio benedicti,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Syllidae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Oligochaeta,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Gammaridae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Caprellidae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Harpacticoida,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Decapoda,-1,-1,United States of America,Gut dissection,,Adulte,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Decapoda,-1,-1,United States of America,Gut dissection,,Larve,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Isopoda,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Copepoda,-1,-1,United States of America,Gut dissection,,Nauplius,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Ostracoda,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Pycnogonida,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Cnidaria,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Foraminifera,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Gastropoda,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Nematoda,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,invertebrates,-1,-1,United States of America,Gut dissection,,œuf,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Vertebrata,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,vegetal matter,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Polychaeta,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Capitellidae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Nereididae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Phyllodocidae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Polydora cornuta,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Streblospio benedicti,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Syllidae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Oligochaeta,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Gammaridae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Caprellidae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Harpacticoida,-1,-1,United States of America,Gut dissection,,Adulte,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Decapoda,-1,-1,United States of America,Gut dissection,,Adulte,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Decapoda,-1,-1,United States of America,Gut dissection,,Larve,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Isopoda,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Copepoda,-1,-1,United States of America,Gut dissection,,Nauplius,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Ostracoda,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Pycnogonida,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Cnidaria,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Foraminifera,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Gastropoda,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Nematoda,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,invertebrates,-1,-1,United States of America,Gut dissection,,œuf,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Vertebrata,-1,-1,United States of America,Gut dissection,,œuf,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Polychaeta,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Polychaeta,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Gammaridae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Gammaridae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Harpacticoida,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Harpacticoida,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,vegetal matter,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Ostracoda,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Nematoda,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Polychaeta,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Polychaeta,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Gammaridae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Gammaridae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,invertebrates,-1,-1,United States of America,Gut dissection,,œuf,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,invertebrates,-1,-1,United States of America,Gut dissection,,œuf,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,vegetal matter,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Harpacticoida,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Polychaeta,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Nereididae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Polydora cornuta,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Streblospio benedicti,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Gammaridae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Caprellidae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Harpacticoida,-1,-1,United States of America,Gut dissection,,Adulte,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Decapoda,-1,-1,United States of America,Gut dissection,,Larve,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Ostracoda,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Tanaidacea,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Foraminifera,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Gastropoda,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Nematoda,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,invertebrates,-1,-1,United States of America,Gut dissection,,œuf,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,vegetal matter,-1,-1,United States of America,Gut dissection,,œuf,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Polychaeta,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Nereididae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Polydora cornuta,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Streblospio benedicti,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Gammaridae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Caprellidae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Harpacticoida,-1,-1,United States of America,Gut dissection,,Adulte,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Decapoda,-1,-1,United States of America,Gut dissection,,Larve,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Ostracoda,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Tanaidacea,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Foraminifera,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Gastropoda,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Nematoda,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,invertebrates,-1,-1,United States of America,Gut dissection,,œuf,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Polychaeta,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Polychaeta,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Gammaridae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Gammaridae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Caprellidae,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Tanaidacea,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
Gobiosoma bosc,Tanaidacea,-1,-1,United States of America,Gut dissection,,,Diet composition and feeding ecology of the naked goby Gobiosoma bosc (Gobiidae) from four western Atlantic estuaries,85,,,2014,Journal of Fish Biology,D&#039;Aguillo M.C.
